val_loss,train_loss
0.14602039754390717,
0.04404911398887634,0.05691580846905708
0.03291282057762146,0.03391585126519203
0.03152042254805565,0.03241961449384689
0.029853662475943565,0.026146916672587395
0.029118038713932037,0.03388373553752899
0.02869873121380806,0.03353165462613106
0.02843196876347065,0.028138386085629463
0.028113888576626778,0.028876185417175293
0.02768874168395996,0.028985245153307915
0.027879862114787102,0.03083769977092743
0.027586517855525017,0.029008159413933754
0.0273125059902668,0.02797234058380127
0.02739820070564747,0.02815738506615162
0.027168406173586845,0.026428159326314926
0.02722119353711605,0.026946576312184334
0.027041476219892502,0.027647677809000015
0.026988035067915916,0.02626013197004795
0.026793131604790688,0.0278620682656765
0.02684866264462471,0.02556489408016205
0.026693806052207947,0.02776351198554039
0.026623908430337906,0.022675203159451485
0.026713281869888306,0.026517346501350403
0.026519441977143288,0.022454075515270233
0.026530727744102478,0.026435140520334244
0.026413096114993095,0.02415454015135765
0.02653200738132,0.029522564262151718
0.02630242146551609,0.02775268442928791
0.026252049952745438,0.025012517347931862
0.026401646435260773,0.02328258566558361
0.026442769914865494,0.02696610987186432
0.026220623403787613,0.025485023856163025
0.026212936267256737,0.02482922188937664
0.026036038994789124,0.027337078005075455
0.026183826848864555,0.026560183614492416
0.026039062067866325,0.024969883263111115
0.026119062677025795,0.027422789484262466
0.02608763799071312,0.025064604356884956
0.025982333347201347,0.02740541286766529
0.025920193642377853,0.02401617541909218
0.026019230484962463,0.028064867481589317
0.02593524195253849,0.025017114356160164
0.02593875862658024,0.023050883784890175
0.025778932496905327,0.02735120616853237
0.025771748274564743,0.025754090398550034
0.025834253057837486,0.02717573195695877
0.02569817379117012,0.02424549125134945
0.025831853970885277,0.028660617768764496
0.02588655799627304,0.026044057682156563
0.025709327310323715,0.02488282136619091
0.02577340416610241,0.02559896744787693
0.02568296529352665,0.024129096418619156
0.02565782703459263,0.027143215760588646
0.025641851127147675,0.023754717782139778
0.025721851736307144,0.026721127331256866
0.025502746924757957,0.02472519315779209
0.02554476447403431,0.02454032190144062
0.025547688826918602,0.028981616720557213
0.0254489965736866,0.027678580954670906
0.025622881948947906,0.023888176307082176
0.025452831760048866,0.023419272154569626
0.025523915886878967,0.02616390772163868
0.025569496676325798,0.024741219356656075
0.025558101013302803,0.02527845837175846
